,league,year,split,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15
3167,NLC,2024,Spring,24/1/2024 20:03,1,Red,team,,Ruddy Esports,,Lucian,Rumble,Azir,Rell,,2464,1,24,19,62,2.0,1.0,0.0,0.0,0.5844,1.0471,116043,2825.7224,,4123.1006,3678.7013,103,2.5081,43,1.0471,22,281,6.8425,77559,51048,1243.0519,,70080,0.0725297,,955.0,231,,,28.8799,15336.0,18815.0,317.0,-195.0,439.0,0.0,1.0,2.0,2.0,23592.0,28542.0,485.0,-846.0,441.0,23.0,2.0,4.0,6.0
3168,PRM,2024,Spring,24/1/2024 20:12,1,Blue,top,Flamer,E WIE EINFACH E-SPORTS,Gnar,Varus,Orianna,Corki,Ashe,Kalista,2239,1,8,0,11,1.0,0.0,0.0,0.0,0.6163,0.8039,33042,885.4489,0.320193,605.1184,902.385,14,0.3752,8,0.2144,4,51,1.3667,19168,14325,383.8767,0.279306,17633,,357.0,339.0,18,,,9.5668,3771.0,5011.0,90.0,625.0,314.0,9.0,1.0,0.0,0.0,5814.0,7968.0,145.0,724.0,96.0,4.0,1.0,0.0,0.0
3169,PRM,2024,Spring,24/1/2024 20:12,1,Blue,jng,D4nKa,E WIE EINFACH E-SPORTS,Nocturne,Varus,Orianna,Corki,Ashe,Kalista,2239,1,4,2,17,0.0,0.0,0.0,0.0,0.6163,0.8039,16735,448.4591,0.16217,1271.791,1227.5212,18,0.4824,10,0.268,6,63,1.6883,14503,9660,258.8656,0.188348,12900,,245.0,20.0,225,,,6.5654,3505.0,3735.0,76.0,488.0,502.0,11.0,0.0,1.0,0.0,5662.0,6262.0,115.0,1039.0,1206.0,20.0,2.0,1.0,1.0
3170,PRM,2024,Spring,24/1/2024 20:12,1,Blue,mid,Relative,E WIE EINFACH E-SPORTS,Akali,Varus,Orianna,Corki,Ashe,Kalista,2239,1,5,2,5,1.0,1.0,0.0,0.0,0.6163,0.8039,22937,614.6583,0.222271,562.4029,464.4038,4,0.1072,8,0.2144,1,35,0.9379,15365,10522,281.9652,0.205155,13575,,305.0,301.0,4,,,8.1733,3218.0,4917.0,83.0,-64.0,-86.0,-8.0,0.0,0.0,0.0,4973.0,7211.0,126.0,-38.0,-689.0,-14.0,0.0,1.0,0.0
3171,PRM,2024,Spring,24/1/2024 20:12,1,Blue,bot,Tazaku,E WIE EINFACH E-SPORTS,Twitch,Varus,Orianna,Corki,Ashe,Kalista,2239,1,5,2,5,1.0,0.0,0.0,0.0,0.6163,0.8039,24113,646.1724,0.233667,502.1885,321.5185,19,0.5092,12,0.3216,7,47,1.2595,16368,11525,308.8432,0.224712,14335,,335.0,318.0,17,,,8.9772,3127.0,3735.0,78.0,-319.0,37.0,-15.0,0.0,0.0,0.0,4963.0,6040.0,130.0,-969.0,-232.0,-20.0,0.0,1.0,0.0
3172,PRM,2024,Spring,24/1/2024 20:12,1,Blue,sup,Pann,E WIE EINFACH E-SPORTS,Rakan,Varus,Orianna,Corki,Ashe,Kalista,2239,1,1,1,19,0.0,0.0,0.0,0.0,0.6163,0.8039,6367,170.6208,0.0616993,435.3819,670.5047,58,1.5543,20,0.536,14,141,3.7785,10099,5256,140.8486,0.102479,8700,,43.0,43.0,0,,,1.1523,2210.0,1956.0,14.0,-32.0,-104.0,-4.0,0.0,0.0,0.0,3507.0,2813.0,22.0,-368.0,-488.0,-5.0,0.0,1.0,0.0
3173,PRM,2024,Spring,24/1/2024 20:12,1,Red,top,Vertigo,Eintracht Spandau,K'Sante,Rumble,Senna,Azir,Olaf,Gwen,2239,0,1,3,1,0.0,0.0,0.0,0.0,0.1876,0.8039,7453,199.7231,0.109548,827.6463,1530.469,16,0.4288,6,0.1608,7,47,1.2595,13627,8784,235.3908,0.237618,13725,,339.0,331.0,8,,,9.0844,3146.0,4697.0,81.0,-625.0,-314.0,-9.0,0.0,0.0,1.0,5090.0,7872.0,141.0,-724.0,-96.0,-4.0,0.0,0.0,1.0
3174,PRM,2024,Spring,24/1/2024 20:12,1,Red,jng,Zanzarah,Eintracht Spandau,Sejuani,Rumble,Senna,Azir,Olaf,Gwen,2239,0,2,4,4,0.0,0.0,0.0,0.0,0.1876,0.8039,10053,269.3971,0.147764,874.7566,1241.2684,11,0.2948,14,0.3752,11,53,1.4203,10474,5631,150.8977,0.152324,10025,,176.0,26.0,150,,,4.7164,3017.0,3233.0,65.0,-488.0,-502.0,-11.0,0.0,0.0,0.0,4623.0,5056.0,95.0,-1039.0,-1206.0,-20.0,1.0,0.0,0.0
3175,PRM,2024,Spring,24/1/2024 20:12,1,Red,mid,PowerOfEvil,Eintracht Spandau,LeBlanc,Rumble,Senna,Azir,Olaf,Gwen,2239,0,1,5,2,0.0,0.0,0.0,0.0,0.1876,0.8039,19571,524.4573,0.287665,521.724,314.9531,8,0.2144,11,0.2948,4,45,1.2059,12414,7571,202.8852,0.204804,12000,,284.0,284.0,0,,,7.6105,3282.0,5003.0,91.0,64.0,86.0,8.0,0.0,0.0,0.0,5011.0,7900.0,140.0,38.0,689.0,14.0,0.0,0.0,0.0
3176,PRM,2024,Spring,24/1/2024 20:12,1,Red,bot,Fun K3y,Eintracht Spandau,Xayah,Rumble,Senna,Azir,Olaf,Gwen,2239,0,3,5,2,0.0,0.0,0.0,0.0,0.1876,0.8039,22584,605.1987,0.331952,563.7427,334.3278,16,0.4288,11,0.2948,5,37,0.9915,16174,11331,303.6445,0.306519,15125,,385.0,350.0,35,,,10.3171,3446.0,3698.0,93.0,319.0,-37.0,15.0,0.0,0.0,0.0,5932.0,6272.0,150.0,969.0,232.0,20.0,0.0,0.0,1.0
3177,PRM,2024,Spring,24/1/2024 20:12,1,Red,sup,Lilipp,Eintracht Spandau,Nautilus,Rumble,Senna,Azir,Olaf,Gwen,2239,0,0,6,7,0.0,0.0,0.0,0.0,0.1876,0.8039,8373,224.377,0.123071,622.7244,785.1987,72,1.9294,14,0.3752,22,145,3.8857,8493,3650,97.8115,0.0987345,7950,,37.0,37.0,0,,,0.9915,2242.0,2060.0,18.0,32.0,104.0,4.0,0.0,0.0,0.0,3875.0,3301.0,27.0,368.0,488.0,5.0,0.0,1.0,1.0
3178,PRM,2024,Spring,24/1/2024 20:12,1,Blue,team,,E WIE EINFACH E-SPORTS,,Varus,Orianna,Corki,Ashe,Kalista,2239,1,23,7,57,3.0,1.0,0.0,0.0,0.6163,0.8039,103194,2765.3595,,3376.8825,3586.3332,113,3.0281,58,1.5543,32,337,9.0308,75503,51287,1374.3725,,67143,0.132065,,1021.0,264,,,34.435,15831.0,19354.0,341.0,698.0,663.0,-7.0,1.0,1.0,0.0,24919.0,30294.0,538.0,388.0,-107.0,-15.0,3.0,4.0,1.0
3179,PRM,2024,Spring,24/1/2024 20:12,1,Red,team,,Eintracht Spandau,,Rumble,Senna,Azir,Olaf,Gwen,2239,0,7,23,16,0.0,0.0,0.0,0.0,0.1876,0.8039,68034,1823.1532,,3410.594,4206.2171,123,3.2961,56,1.5007,49,327,8.7628,61182,36966,990.6029,,58825,-0.132065,,1028.0,193,,,32.72,15133.0,18691.0,348.0,-698.0,-663.0,7.0,0.0,0.0,1.0,24531.0,30401.0,553.0,-388.0,107.0,15.0,1.0,1.0,3.0
3180,LFL,2024,Spring,24/1/2024 20:17,1,Blue,top,Kryze,Solary,Vayne,Nocturne,Senna,Kalista,Poppy,Gwen,2360,0,3,1,1,0.0,0.0,0.0,0.0,0.2542,0.5339,23567,599.161,0.282585,580.2458,566.1356,14,0.3559,11,0.2797,2,59,1.5,17665,12575,319.7034,0.305307,17383,,408.0,356.0,52,,,10.3729,3888.0,4852.0,84.0,1008.0,629.0,19.0,1.0,0.0,0.0,6547.0,8179.0,150.0,2216.0,1646.0,46.0,1.0,0.0,0.0
3181,LFL,2024,Spring,24/1/2024 20:17,1,Blue,jng,Eckas,Solary,Rell,Nocturne,Senna,Kalista,Poppy,Gwen,2360,0,1,5,9,0.0,0.0,0.0,0.0,0.2542,0.5339,10988,279.3559,0.131754,827.6695,2295.7627,13,0.3305,9,0.2288,15,48,1.2203,10808,5718,145.3729,0.138827,10775,,178.0,11.0,167,,,4.5254,3390.0,2931.0,55.0,428.0,-53.0,-2.0,1.0,2.0,1.0,4814.0,4926.0,85.0,677.0,358.0,6.0,1.0,3.0,1.0
3182,LFL,2024,Spring,24/1/2024 20:17,1,Blue,mid,Decay,Solary,Orianna,Nocturne,Senna,Kalista,Poppy,Gwen,2360,0,1,2,5,0.0,0.0,0.0,0.0,0.2542,0.5339,20467,520.3475,0.245414,305.4153,250.9576,20,0.5085,5,0.1271,6,33,0.839,13349,8259,209.9746,0.20052,12000,,323.0,315.0,8,,,8.2119,3335.0,4864.0,84.0,-123.0,169.0,3.0,0.0,0.0,0.0,5114.0,7515.0,135.0,-216.0,-64.0,-3.0,0.0,1.0,0.0
3183,LFL,2024,Spring,24/1/2024 20:17,1,Blue,bot,Innaxe,Solary,Lucian,Nocturne,Senna,Kalista,Poppy,Gwen,2360,0,5,1,4,0.0,0.0,0.0,0.0,0.2542,0.5339,24363,619.3983,0.292129,271.9576,162.6356,17,0.4322,18,0.4576,4,64,1.6271,16145,11055,281.0593,0.268403,15450,,345.0,331.0,14,,,8.7712,3687.0,3041.0,86.0,454.0,-308.0,-2.0,1.0,1.0,0.0,5816.0,5286.0,134.0,837.0,-962.0,-9.0,2.0,1.0,0.0
3184,LFL,2024,Spring,24/1/2024 20:17,1,Blue,sup,Myrtus,Solary,Milio,Nocturne,Senna,Kalista,Poppy,Gwen,2360,0,0,2,9,0.0,0.0,0.0,0.0,0.2542,0.5339,4013,102.0254,0.0481187,351.4576,197.1864,68,1.7288,14,0.3559,13,127,3.2288,8671,3581,91.0424,0.0869428,8275,,34.0,34.0,0,,,0.8644,2446.0,2756.0,13.0,161.0,634.0,1.0,0.0,2.0,0.0,3768.0,3368.0,16.0,373.0,815.0,0.0,0.0,3.0,0.0
3185,LFL,2024,Spring,24/1/2024 20:17,1,Red,top,Lot,Team GO,K'Sante,Akali,Vi,Varus,LeBlanc,Tristana,2360,1,0,3,6,0.0,0.0,0.0,0.0,0.2797,0.5339,5148,130.8814,0.0753436,817.1186,1405.9322,8,0.2034,8,0.2034,4,33,0.839,13744,8654,220.0169,0.176825,11810,,262.0,262.0,0,,,6.661,2880.0,4223.0,65.0,-1008.0,-629.0,-19.0,0.0,1.0,1.0,4331.0,6533.0,104.0,-2216.0,-1646.0,-46.0,0.0,1.0,1.0
3186,LFL,2024,Spring,24/1/2024 20:17,1,Red,jng,Boukada,Team GO,Xin Zhao,Akali,Vi,Varus,LeBlanc,Tristana,2360,1,0,5,4,0.0,0.0,0.0,0.0,0.2797,0.5339,6537,166.1949,0.0956723,923.7966,875.0593,9,0.2288,8,0.2034,10,28,0.7119,11426,6336,161.0847,0.129462,10050,,172.0,17.0,155,,,4.3729,2962.0,2984.0,57.0,-428.0,53.0,2.0,0.0,1.0,1.0,4137.0,4568.0,79.0,-677.0,-358.0,-6.0,0.0,1.0,2.0
3187,LFL,2024,Spring,24/1/2024 20:17,1,Red,mid,Six10,Team GO,Azir,Akali,Vi,Varus,LeBlanc,Tristana,2360,1,7,0,3,1.0,0.0,0.0,0.0,0.2797,0.5339,28175,716.3136,0.412355,477.1017,400.0424,18,0.4576,12,0.3051,10,60,1.5254,20314,15224,387.0508,0.311068,18310,,419.0,377.0,42,,,10.6525,3458.0,4695.0,81.0,123.0,-169.0,-3.0,1.0,0.0,0.0,5330.0,7579.0,138.0,216.0,64.0,3.0,1.0,0.0,0.0
3188,LFL,2024,Spring,24/1/2024 20:17,1,Red,bot,Jezu,Team GO,Aphelios,Akali,Vi,Varus,LeBlanc,Tristana,2360,1,4,0,3,0.0,0.0,0.0,0.0,0.2797,0.5339,24430,621.1017,0.357545,267.8136,504.8136,22,0.5593,10,0.2542,8,55,1.3983,18710,13620,346.2712,0.278294,15675,,398.0,359.0,39,,,10.1186,3233.0,3349.0,88.0,-454.0,308.0,2.0,0.0,0.0,0.0,4979.0,6248.0,143.0,-837.0,962.0,9.0,0.0,0.0,0.0
3189,LFL,2024,Spring,24/1/2024 20:17,1,Red,sup,Prime,Team GO,Blitzcrank,Akali,Vi,Varus,LeBlanc,Tristana,2360,1,0,2,9,0.0,0.0,0.0,0.0,0.2797,0.5339,4037,102.6356,0.0590835,400.7542,299.2119,89,2.2627,16,0.4068,29,157,3.9915,10197,5107,129.839,0.10435,8775,,27.0,27.0,0,,,0.6864,2285.0,2122.0,12.0,-161.0,-634.0,-1.0,0.0,1.0,1.0,3395.0,2553.0,16.0,-373.0,-815.0,0.0,0.0,1.0,1.0
3190,LFL,2024,Spring,24/1/2024 20:17,1,Blue,team,,Solary,,Nocturne,Senna,Kalista,Poppy,Gwen,2360,0,10,11,28,0.0,0.0,0.0,0.0,0.2542,0.5339,83398,2120.2881,,2336.7458,3472.678,132,3.3559,57,1.4492,40,331,8.4153,66638,41188,1047.1525,,63883,-0.0114705,,1047.0,241,,,32.7458,16746.0,18444.0,322.0,1928.0,1071.0,19.0,3.0,5.0,1.0,26059.0,29274.0,520.0,3887.0,1793.0,40.0,4.0,8.0,1.0
3191,LFL,2024,Spring,24/1/2024 20:17,1,Red,team,,Team GO,,Akali,Vi,Varus,LeBlanc,Tristana,2360,1,11,10,25,1.0,0.0,0.0,0.0,0.2797,0.5339,68327,1737.1271,,2886.5847,3485.0593,146,3.7119,54,1.3729,61,333,8.4661,74391,48941,1244.2627,,64620,0.0114705,,1042.0,236,,,32.4915,14818.0,17373.0,303.0,-1928.0,-1071.0,-19.0,1.0,3.0,3.0,22172.0,27481.0,480.0,-3887.0,-1793.0,-40.0,1.0,3.0,4.0
3192,LVP SL,2024,Spring,24/1/2024 20:31,1,Blue,top,ACD,UCAM Esports,Kled,Rell,Blitzcrank,Varus,Jarvan IV,Xin Zhao,1822,0,2,4,1,0.0,0.0,0.0,0.0,0.1647,0.8891,11165,367.6729,0.267926,1103.6114,876.5532,10,0.3293,6,0.1976,1,27,0.8891,11373,7381,243.0626,0.263321,11125,,240.0,236.0,4,,,7.9034,3080.0,4210.0,60.0,-256.0,-585.0,-23.0,1.0,0.0,1.0,4695.0,6942.0,100.0,-479.0,-492.0,-33.0,1.0,1.0,1.0
3193,LVP SL,2024,Spring,24/1/2024 20:31,1,Blue,jng,Koldo,UCAM Esports,Nocturne,Rell,Blitzcrank,Varus,Jarvan IV,Xin Zhao,1822,0,0,6,3,0.0,0.0,0.0,0.0,0.1647,0.8891,5744,189.1548,0.137838,1071.3063,719.7036,18,0.5928,7,0.2305,9,42,1.3831,8829,4837,159.2865,0.172557,8725,,173.0,22.0,151,,,5.697,3482.0,3887.0,81.0,91.0,337.0,13.0,0.0,1.0,0.0,4927.0,5535.0,110.0,-132.0,-228.0,8.0,0.0,2.0,1.0
3194,LVP SL,2024,Spring,24/1/2024 20:31,1,Blue,mid,Baca,UCAM Esports,Orianna,Rell,Blitzcrank,Varus,Jarvan IV,Xin Zhao,1822,0,0,4,3,0.0,0.0,0.0,0.0,0.1647,0.8891,12493,411.405,0.299794,409.7914,351.1087,16,0.5269,8,0.2634,7,31,1.0209,10075,6083,200.3183,0.217011,9975,,251.0,251.0,0,,,8.2656,3403.0,4951.0,95.0,0.0,-126.0,-1.0,0.0,0.0,0.0,5148.0,7160.0,141.0,-1141.0,-624.0,-6.0,0.0,2.0,1.0
3195,LVP SL,2024,Spring,24/1/2024 20:31,1,Blue,bot,Kenal,UCAM Esports,Seraphine,Rell,Blitzcrank,Varus,Jarvan IV,Xin Zhao,1822,0,2,5,2,0.0,0.0,0.0,0.0,0.1647,0.8891,8865,291.9319,0.212733,389.7366,202.1625,11,0.3622,2,0.0659,4,21,0.6915,10336,6344,208.9133,0.226323,10350,,234.0,234.0,0,,,7.7058,3069.0,3344.0,79.0,-758.0,-230.0,-16.0,0.0,0.0,0.0,5150.0,5655.0,119.0,-1173.0,-726.0,-28.0,2.0,0.0,1.0
3196,LVP SL,2024,Spring,24/1/2024 20:31,1,Blue,sup,Obstinatus,UCAM Esports,Rakan,Rell,Blitzcrank,Varus,Jarvan IV,Xin Zhao,1822,0,1,3,3,0.0,0.0,0.0,0.0,0.1647,0.8891,3405,112.1295,0.0817095,469.6268,687.8266,73,2.404,11,0.3622,12,127,4.1822,7378,3386,111.5038,0.120788,6950,,25.0,25.0,0,,,0.8233,2212.0,1839.0,12.0,-178.0,-427.0,-9.0,0.0,0.0,1.0,3645.0,3701.0,19.0,-234.0,165.0,-8.0,0.0,2.0,2.0
3197,LVP SL,2024,Spring,24/1/2024 20:31,1,Red,top,Badlulu,Case Esports,Rumble,Azir,Senna,Kalista,Xayah,Milio,1822,1,2,2,13,0.0,0.0,0.0,0.0,0.7245,0.8891,23565,776.0154,0.295367,453.8858,553.5346,15,0.494,5,0.1647,9,39,1.2843,11968,7976,262.6564,0.196661,10550,,237.0,227.0,10,,,7.8046,3336.0,4795.0,83.0,256.0,585.0,23.0,0.0,1.0,1.0,5174.0,7434.0,133.0,479.0,492.0,33.0,0.0,1.0,2.0
3198,LVP SL,2024,Spring,24/1/2024 20:31,1,Red,jng,MAXI,Case Esports,Wukong,Azir,Senna,Kalista,Xayah,Milio,1822,1,3,1,11,0.0,0.0,0.0,0.0,0.7245,0.8891,11232,369.8793,0.140784,1105.8178,976.9265,10,0.3293,16,0.5269,10,50,1.6465,10811,6819,224.5554,0.168132,10050,,192.0,19.0,173,,,6.3227,3391.0,3550.0,68.0,-91.0,-337.0,-13.0,1.0,0.0,0.0,5059.0,5763.0,102.0,132.0,228.0,-8.0,1.0,3.0,0.0
3199,LVP SL,2024,Spring,24/1/2024 20:31,1,Red,mid,Javier,Case Esports,Neeko,Azir,Senna,Kalista,Xayah,Milio,1822,1,9,1,8,3.0,0.0,0.0,0.0,0.7245,0.8891,21163,696.9155,0.26526,340.4391,201.4709,15,0.494,13,0.4281,6,43,1.416,14709,10717,352.9199,0.264249,12400,,263.0,263.0,0,,,8.6608,3403.0,5077.0,96.0,0.0,126.0,1.0,0.0,0.0,0.0,6289.0,7784.0,147.0,1141.0,624.0,6.0,2.0,2.0,0.0
3200,LVP SL,2024,Spring,24/1/2024 20:31,1,Red,bot,DenVoksne,Case Esports,Ashe,Azir,Senna,Kalista,Xayah,Milio,1822,1,8,0,8,2.0,1.0,0.0,0.0,0.7245,0.8891,19470,641.1636,0.24404,337.2119,238.0571,7,0.2305,14,0.461,2,38,1.2514,14558,10566,347.9473,0.260526,12483,,273.0,261.0,12,,,8.9901,3827.0,3574.0,95.0,758.0,230.0,16.0,1.0,0.0,0.0,6323.0,6381.0,147.0,1173.0,726.0,28.0,3.0,2.0,0.0
3201,LVP SL,2024,Spring,24/1/2024 20:31,1,Red,sup,Rhuckz,Case Esports,Nautilus,Azir,Senna,Kalista,Xayah,Milio,1822,1,0,1,18,0.0,0.0,0.0,0.0,0.7245,0.8891,4352,143.315,0.0545486,288.573,629.2097,44,1.449,15,0.494,10,102,3.3589,8471,4479,147.4973,0.110432,7550,,40.0,40.0,0,,,1.3172,2390.0,2266.0,21.0,178.0,427.0,9.0,0.0,1.0,0.0,3879.0,3536.0,27.0,234.0,-165.0,8.0,0.0,5.0,1.0
3202,LVP SL,2024,Spring,24/1/2024 20:31,1,Blue,team,,UCAM Esports,,Rell,Blitzcrank,Varus,Jarvan IV,Xin Zhao,1822,0,5,22,12,0.0,0.0,0.0,0.0,0.1647,0.8891,41672,1372.2942,,3444.0724,2837.3546,128,4.2151,34,1.1196,33,248,8.1668,47991,28029,923.0187,,47125,-0.117974,,768.0,155,,,30.3952,15246.0,18231.0,327.0,-1101.0,-1031.0,-36.0,1.0,1.0,2.0,23565.0,28993.0,489.0,-3159.0,-1905.0,-67.0,3.0,7.0,6.0
3203,LVP SL,2024,Spring,24/1/2024 20:31,1,Red,team,,Case Esports,,Azir,Senna,Kalista,Xayah,Milio,1822,1,22,5,58,5.0,1.0,0.0,0.0,0.7245,0.8891,79782,2627.2887,,2525.9276,2599.1987,91,2.9967,63,2.0746,37,272,8.9572,60517,40555,1335.5104,,53033,0.117974,,810.0,195,,,33.0955,16347.0,19262.0,363.0,1101.0,1031.0,36.0,2.0,2.0,1.0,26724.0,30898.0,556.0,3159.0,1905.0,67.0,6.0,13.0,3.0
3204,GLL,2024,Spring,24/1/2024 20:39,1,Blue,top,klowny,Team Phantasma,Yone,Ashe,Milio,Varus,Renekton,Ornn,1834,0,1,3,0,0.0,0.0,0.0,0.0,0.0654,0.5234,15698,513.566,0.357748,721.8648,833.1298,13,0.4253,2,0.0654,2,24,0.7852,10754,6737,220.4035,0.245035,10475,,274.0,269.0,5,,,8.964,3226.0,5012.0,90.0,-141.0,-177.0,0.0,0.0,0.0,0.0,4835.0,7503.0,138.0,-289.0,-468.0,-4.0,0.0,0.0,0.0
3205,GLL,2024,Spring,24/1/2024 20:39,1,Blue,jng,Zapdo,Team Phantasma,Trundle,Ashe,Milio,Varus,Renekton,Ornn,1834,0,0,5,2,0.0,0.0,0.0,0.0,0.0654,0.5234,4594,150.2944,0.104695,1209.0622,1101.952,10,0.3272,6,0.1963,10,36,1.1778,8369,4352,142.3773,0.158289,8125,,153.0,14.0,139,,,5.0055,2942.0,3100.0,64.0,-329.0,-364.0,-2.0,0.0,0.0,1.0,4782.0,5801.0,105.0,-165.0,183.0,-3.0,0.0,1.0,1.0
3206,GLL,2024,Spring,24/1/2024 20:39,1,Blue,mid,Peppe,Team Phantasma,Azir,Ashe,Milio,Varus,Renekton,Ornn,1834,0,0,2,1,0.0,0.0,0.0,0.0,0.0654,0.5234,12776,417.9716,0.291158,432.0393,293.8822,16,0.5234,7,0.229,7,35,1.145,10697,6680,218.5387,0.242962,9575,,274.0,265.0,9,,,8.964,3173.0,4835.0,88.0,-757.0,-268.0,-7.0,0.0,0.0,0.0,4891.0,7463.0,137.0,-1748.0,-499.0,-16.0,0.0,1.0,0.0
3207,GLL,2024,Spring,24/1/2024 20:39,1,Blue,bot,Vaynedeta,Team Phantasma,Kalista,Ashe,Milio,Varus,Renekton,Ornn,1834,0,1,2,0,0.0,0.0,0.0,0.0,0.0654,0.5234,7574,247.7863,0.172607,362.3882,151.2432,11,0.3599,13,0.4253,4,39,1.2759,11280,7263,237.6118,0.264166,11100,,284.0,280.0,4,,,9.2912,3274.0,3354.0,90.0,-5.0,79.0,9.0,0.0,0.0,0.0,5420.0,5113.0,141.0,320.0,-229.0,7.0,1.0,0.0,0.0
3208,GLL,2024,Spring,24/1/2024 20:39,1,Blue,sup,HungryPanda,Team Phantasma,Rell,Ashe,Milio,Varus,Renekton,Ornn,1834,0,0,2,1,0.0,0.0,0.0,0.0,0.0654,0.5234,3238,105.9324,0.0737922,436.8484,428.8332,54,1.7666,8,0.2617,17,94,3.0752,6479,2462,80.5453,0.0895476,6275,,31.0,31.0,0,,,1.0142,2206.0,2434.0,17.0,-75.0,-175.0,5.0,0.0,0.0,0.0,3547.0,4199.0,27.0,113.0,68.0,5.0,0.0,1.0,0.0
3209,GLL,2024,Spring,24/1/2024 20:39,1,Red,top,IceBreaker,WLGaming Esports,Sion,Nocturne,Rumble,Lucian,Jax,Gwen,1834,1,1,0,7,0.0,0.0,0.0,0.0,0.458,0.5234,14143,462.6936,0.20566,589.3675,1306.1287,12,0.3926,5,0.1636,5,36,1.1778,11784,7767,254.1003,0.190396,11025,,259.0,254.0,5,,,8.4733,3367.0,5189.0,90.0,141.0,177.0,0.0,0.0,0.0,0.0,5124.0,7971.0,142.0,289.0,468.0,4.0,0.0,0.0,0.0
3210,GLL,2024,Spring,24/1/2024 20:39,1,Red,jng,Time,WLGaming Esports,Maokai,Nocturne,Rumble,Lucian,Jax,Gwen,1834,1,2,0,8,0.0,0.0,0.0,0.0,0.458,0.5234,14464,473.1952,0.210327,990.1963,898.0698,4,0.1309,9,0.2944,4,33,1.0796,11288,7271,237.8735,0.178237,9650,,215.0,15.0,200,,,7.0338,3271.0,3464.0,66.0,329.0,364.0,2.0,0.0,1.0,0.0,4947.0,5618.0,108.0,165.0,-183.0,3.0,0.0,1.0,0.0
3211,GLL,2024,Spring,24/1/2024 20:39,1,Red,mid,XoNix,WLGaming Esports,Tristana,Nocturne,Rumble,Lucian,Jax,Gwen,1834,1,7,2,2,1.0,0.0,0.0,0.0,0.458,0.5234,21022,687.7426,0.30569,479.5747,269.4111,13,0.4253,7,0.229,3,33,1.0796,15633,11616,380.0218,0.284747,13375,,295.0,276.0,19,,,9.651,3930.0,5103.0,95.0,757.0,268.0,7.0,1.0,0.0,0.0,6639.0,7962.0,153.0,1748.0,499.0,16.0,1.0,0.0,1.0
3212,GLL,2024,Spring,24/1/2024 20:39,1,Red,bot,Jeyrus,WLGaming Esports,Miss Fortune,Nocturne,Rumble,Lucian,Jax,Gwen,1834,1,4,0,6,0.0,0.0,0.0,0.0,0.458,0.5234,16683,545.7906,0.242595,285.1472,145.976,17,0.5562,15,0.4907,7,50,1.6358,13758,9741,318.6805,0.238785,12225,,274.0,266.0,8,,,8.964,3279.0,3275.0,81.0,5.0,-79.0,-9.0,0.0,0.0,0.0,5100.0,5342.0,134.0,-320.0,229.0,-7.0,0.0,0.0,0.0
3213,GLL,2024,Spring,24/1/2024 20:39,1,Red,sup,Bananitoo,WLGaming Esports,Renata Glasc,Nocturne,Rumble,Lucian,Jax,Gwen,1834,1,0,0,10,0.0,0.0,0.0,0.0,0.458,0.5234,2457,80.3817,0.0357283,189.3566,251.7448,41,1.3413,5,0.1636,9,83,2.7154,8416,4399,143.9149,0.107835,7025,,33.0,33.0,0,,,1.0796,2281.0,2609.0,12.0,75.0,175.0,-5.0,0.0,0.0,0.0,3434.0,4131.0,22.0,-113.0,-68.0,-5.0,0.0,0.0,0.0
3214,GLL,2024,Spring,24/1/2024 20:39,1,Blue,team,,Team Phantasma,,Ashe,Milio,Varus,Renekton,Ornn,1834,0,2,14,4,0.0,0.0,0.0,0.0,0.0654,0.5234,43880,1435.5507,,3162.2028,2809.0403,104,3.4024,36,1.1778,40,228,7.4591,47579,27494,899.4766,,45550,-0.156803,,859.0,157,,,33.2388,14821.0,18735.0,349.0,-1307.0,-905.0,5.0,0.0,0.0,1.0,23475.0,30079.0,548.0,-1769.0,-945.0,-11.0,1.0,3.0,1.0
3215,GLL,2024,Spring,24/1/2024 20:39,1,Red,team,,WLGaming Esports,,Nocturne,Rumble,Lucian,Jax,Gwen,1834,1,14,2,33,1.0,0.0,0.0,0.0,0.458,0.5234,68769,2249.8037,,2533.6423,2871.3304,87,2.8462,41,1.3413,28,235,7.6881,60879,40794,1334.5911,,53300,0.156803,,844.0,232,,,35.2017,16128.0,19640.0,344.0,1307.0,905.0,-5.0,1.0,1.0,0.0,25244.0,31024.0,559.0,1769.0,945.0,11.0,1.0,1.0,1.0
